left_index,right_index,left_id_consulta,right_id_consulta,left_id_consulta_original,right_id_consulta_original,left_record_key,right_record_key,left_name,right_name,left_dob,right_dob,left_sex,right_sex,blocking_passes,full_name_score,birth_date_score,sex_score,last_names_score,contact_score,total_score,classification
2522,2675,NGJ_F_ESP_0512_56,NGJ_F_ESP_2310_09,NGJ_F_ESP_0512_56,NGJ_F_ESP_2310_09,transacciones|transacciones_espana_2024.csv|856,transacciones|transacciones_espana_2024.csv|1009,nuria gomez jimenez,nuria gomez jimenez,1993-05-07,1993-05-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2522,2800,NGJ_F_ESP_0512_56,NGJ_F_ESP_0409_34,NGJ_F_ESP_0512_56,NGJ_F_ESP_0409_34,transacciones|transacciones_espana_2024.csv|856,transacciones|transacciones_espana_2024.csv|1134,nuria gomez jimenez,nuria gomez jimenez,1993-05-07,1993-05-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2675,2800,NGJ_F_ESP_2310_09,NGJ_F_ESP_0409_34,NGJ_F_ESP_2310_09,NGJ_F_ESP_0409_34,transacciones|transacciones_espana_2024.csv|1009,transacciones|transacciones_espana_2024.csv|1134,nuria gomez jimenez,nuria gomez jimenez,1993-05-07,1993-05-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2531,4675,CMF_F_ESP_2608_65,CMF_F_ESP_1905_42,CMF_F_ESP_2608_65,CMF_F_ESP_1905_42,transacciones|transacciones_espana_2024.csv|865,transacciones|transacciones_espana_2025.csv|1342,carmen martinez fernandez,carmen martinez fernandez,1960-12-28,1960-12-28,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2536,3919,JJG_M_ESP_1103_70,JJG_M_ESP_0604_86,JJG_M_ESP_1103_70,JJG_M_ESP_0604_86,transacciones|transacciones_espana_2024.csv|870,transacciones|transacciones_espana_2025.csv|586,javier jimenez garcia,javier jimenez,1946-07-28,1946-07-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.9333,1.0,1.0,0.5,1.0,0.9233,auto_match_supported_dob_contact
2539,2600,SDF_M_ESP_1809_73,SDF_M_ESP_2309_34,SDF_M_ESP_1809_73,SDF_M_ESP_2309_34,transacciones|transacciones_espana_2024.csv|873,transacciones|transacciones_espana_2024.csv|934,sergio diaz fernandez,sergio diaz fernandez,2000-08-30,2000-08-30,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2540,4917,MHM_M_ESP_2709_74,MHM_M_ESP_0105_84,MHM_M_ESP_2709_74,MHM_M_ESP_0105_84,transacciones|transacciones_espana_2024.csv|874,transacciones|transacciones_espana_2025.csv|1584,manuel hernandez martinez,manuel hernandez martinez,2005-07-22,2005-07-22,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
2541,4727,MJJ_F_ESP_2603_75,MJJ_F_ESP_1803_94,MJJ_F_ESP_2603_75,MJJ_F_ESP_1803_94,transacciones|transacciones_espana_2024.csv|875,transacciones|transacciones_espana_2025.csv|1394,marta jimenez jimenez,marta jimenez,1970-05-21,1970-05-21,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.9238,1.0,1.0,0.5,1.0,0.9195,auto_match_supported_dob_contact
2543,4493,CSF_F_ESP_0804_77,CSF_F_ESP_0701_60,CSF_F_ESP_0804_77,CSF_F_ESP_0701_60,transacciones|transacciones_espana_2024.csv|877,transacciones|transacciones_espana_2025.csv|1160,c sanchez fernandez,c sanchez fernandez,1953-03-28,1953-03-28,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2544,4627,EMS_F_ESP_0803_78,EMS_F_ESP_2508_94,EMS_F_ESP_0803_78,EMS_F_ESP_2508_94,transacciones|transacciones_espana_2024.csv|878,transacciones|transacciones_espana_2025.csv|1294,elena martinez sanchez,e martinez sanchez,1943-07-25,1943-07-25,F,F,birthdate_country | birthdate_lastname_soundex_country,0.8288,1.0,1.0,1.0,0.0,0.8315,auto_match_supported_dob_surnames
2547,3221,AMR_M_ESP_0108_81,AMR_M_ESP_0309_55,AMR_M_ESP_0108_81,AMR_M_ESP_0309_55,transacciones|transacciones_espana_2024.csv|881,transacciones|transacciones_espana_2024.csv|1555,alvaro martinez ruiz,a martinez ruiz,1976-02-17,1976-02-17,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.825,1.0,1.0,1.0,1.0,0.93,auto_match_supported_dob_surnames
3640,3906,RMM_M_ESP_1505_07,RMM_M_ESP_2609_73,RMM_M_ESP_1505_07,RMM_M_ESP_2609_73,transacciones|transacciones_espana_2025.csv|307,transacciones|transacciones_espana_2025.csv|573,rafael martinez martinez,rafael martinez martinez,1939-06-07,1939-06-07,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2553,3640,RMM_M_ESP_0810_87,RMM_M_ESP_1505_07,RMM_M_ESP_0810_87,RMM_M_ESP_1505_07,transacciones|transacciones_espana_2024.csv|887,transacciones|transacciones_espana_2025.csv|307,rafael martinez martinez,rafael martinez martinez,1939-06-07,1939-06-07,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2553,3906,RMM_M_ESP_0810_87,RMM_M_ESP_2609_73,RMM_M_ESP_0810_87,RMM_M_ESP_2609_73,transacciones|transacciones_espana_2024.csv|887,transacciones|transacciones_espana_2025.csv|573,rafael martinez martinez,rafael martinez martinez,1939-06-07,1939-06-07,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2555,4255,LLJ_F_ESP_0912_89,LLJ_F_ESP_1705_22,LLJ_F_ESP_0912_89,LLJ_F_ESP_1705_22,transacciones|transacciones_espana_2024.csv|889,transacciones|transacciones_espana_2025.csv|922,lucia lopez jimenez,lucia lopez jimenez,2012-09-08,2012-09-08,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2557,4859,MMG_M_ESP_1006_91,MMG_M_ESP_1403_26,MMG_M_ESP_1006_91,MMG_M_ESP_1403_26,transacciones|transacciones_espana_2024.csv|891,transacciones|transacciones_espana_2025.csv|1526,miguel martin garcia,miguel martin garcia,1982-08-27,1982-08-27,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
3545,4859,MMG_M_ESP_0601_12,MMG_M_ESP_1403_26,MMG_M_ESP_0601_12,MMG_M_ESP_1403_26,transacciones|transacciones_espana_2025.csv|212,transacciones|transacciones_espana_2025.csv|1526,miguel martin garcia,miguel martin garcia,1982-08-27,1982-08-27,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
2557,3545,MMG_M_ESP_1006_91,MMG_M_ESP_0601_12,MMG_M_ESP_1006_91,MMG_M_ESP_0601_12,transacciones|transacciones_espana_2024.csv|891,transacciones|transacciones_espana_2025.csv|212,miguel martin garcia,miguel martin garcia,1982-08-27,1982-08-27,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2561,4008,MGR_F_ESP_1210_95,MGR_F_ESP_2701_75,MGR_F_ESP_1210_95,MGR_F_ESP_2701_75,transacciones|transacciones_espana_2024.csv|895,transacciones|transacciones_espana_2025.csv|675,marta garcia ruiz,marta garcia,1998-04-12,1998-04-12,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.9412,1.0,1.0,0.5,1.0,0.9265,auto_match_supported_dob_contact
2563,3391,JRJ_M_ESP_2107_97,JRJ_M_ESP_0708_58,JRJ_M_ESP_2107_97,JRJ_M_ESP_0708_58,transacciones|transacciones_espana_2024.csv|897,transacciones|transacciones_espana_2025.csv|58,javier ruiz jimenez,j ruiz jimenez,1964-10-02,1964-10-02,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.7925,1.0,1.0,1.0,1.0,0.917,auto_match_supported_dob_surnames
2569,4798,SMS_F_ESP_2207_03,SMS_F_ESP_0710_65,SMS_F_ESP_2207_03,SMS_F_ESP_0710_65,transacciones|transacciones_espana_2024.csv|903,transacciones|transacciones_espana_2025.csv|1465,sara martinez sanchez,sara martinez sanchez,1966-02-11,1966-02-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2576,2737,LHP_F_ESP_0810_10,LHP_F_ESP_2301_71,LHP_F_ESP_0810_10,LHP_F_ESP_2301_71,transacciones|transacciones_espana_2024.csv|910,transacciones|transacciones_espana_2024.csv|1071,laura hernandez perez,laura hernandez perez,2016-08-11,2016-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2576,3431,LHP_F_ESP_0810_10,LHP_F_ESP_2810_98,LHP_F_ESP_0810_10,LHP_F_ESP_2810_98,transacciones|transacciones_espana_2024.csv|910,transacciones|transacciones_espana_2025.csv|98,laura hernandez perez,laura hernandez perez,2016-08-11,2016-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2737,3431,LHP_F_ESP_2301_71,LHP_F_ESP_2810_98,LHP_F_ESP_2301_71,LHP_F_ESP_2810_98,transacciones|transacciones_espana_2024.csv|1071,transacciones|transacciones_espana_2025.csv|98,laura hernandez perez,laura hernandez perez,2016-08-11,2016-08-11,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2577,2866,DHP_M_ESP_0809_11,DHP_M_ESP_1110_00,DHP_M_ESP_0809_11,DHP_M_ESP_1110_00,transacciones|transacciones_espana_2024.csv|911,transacciones|transacciones_espana_2024.csv|1200,david hernandez perez,david hernandez perez,1961-12-07,1961-12-07,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2580,3597,SLH_M_ESP_2412_14,SLH_M_ESP_1006_64,SLH_M_ESP_2412_14,SLH_M_ESP_1006_64,transacciones|transacciones_espana_2024.csv|914,transacciones|transacciones_espana_2025.csv|264,sergio lopez hernandez,sergio lopez hernandez,1971-06-29,1971-06-29,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2585,4982,LPR_F_ESP_2804_19,LPR_F_ESP_0908_49,LPR_F_ESP_2804_19,LPR_F_ESP_0908_49,transacciones|transacciones_espana_2024.csv|919,transacciones|transacciones_espana_2025.csv|1649,lucia perez rodriguez,lucia perez rodriguez,1962-06-03,1962-06-03,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2590,4463,DMS_M_ESP_1312_24,DMS_M_ESP_2311_30,DMS_M_ESP_1312_24,DMS_M_ESP_2311_30,transacciones|transacciones_espana_2024.csv|924,transacciones|transacciones_espana_2025.csv|1130,david martin sanchez,david martin sanchez,1976-07-10,1976-07-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
4463,4778,DMS_M_ESP_2311_30,DMS_M_ESP_2302_45,DMS_M_ESP_2311_30,DMS_M_ESP_2302_45,transacciones|transacciones_espana_2025.csv|1130,transacciones|transacciones_espana_2025.csv|1445,david martin sanchez,david martin sanchez,1976-07-10,1976-07-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2590,4778,DMS_M_ESP_1312_24,DMS_M_ESP_2302_45,DMS_M_ESP_1312_24,DMS_M_ESP_2302_45,transacciones|transacciones_espana_2024.csv|924,transacciones|transacciones_espana_2025.csv|1445,david martin sanchez,david martin sanchez,1976-07-10,1976-07-10,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2594,4415,MHG_F_ESP_0110_28,MHG_F_ESP_0110_82,MHG_F_ESP_0110_28,MHG_F_ESP_0110_82,transacciones|transacciones_espana_2024.csv|928,transacciones|transacciones_espana_2025.csv|1082,marta hernandez garcia,marta hernandez,1969-07-05,1969-07-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.9364,1.0,1.0,0.5,1.0,0.9245,auto_match_supported_dob_contact
2594,4056,MHG_F_ESP_0110_28,MHG_F_ESP_2505_23,MHG_F_ESP_0110_28,MHG_F_ESP_2505_23,transacciones|transacciones_espana_2024.csv|928,transacciones|transacciones_espana_2025.csv|723,marta hernandez garcia,marta hernandez garcia,1969-07-05,1969-07-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
4056,4415,MHG_F_ESP_2505_23,MHG_F_ESP_0110_82,MHG_F_ESP_2505_23,MHG_F_ESP_0110_82,transacciones|transacciones_espana_2025.csv|723,transacciones|transacciones_espana_2025.csv|1082,marta hernandez garcia,marta hernandez,1969-07-05,1969-07-05,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.9364,1.0,1.0,0.5,1.0,0.9245,auto_match_supported_dob_contact
4710,4764,SFF_M_ESP_1502_77,SFF_M_ESP_1411_31,SFF_M_ESP_1502_77,SFF_M_ESP_1411_31,transacciones|transacciones_espana_2025.csv|1377,transacciones|transacciones_espana_2025.csv|1431,sergio fernandez fernandez,sergio fernandez,1982-02-03,1982-02-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,0.9231,1.0,1.0,0.5,0.0,0.8192,manual_review_score
2598,4710,SFF_M_ESP_2402_32,SFF_M_ESP_1502_77,SFF_M_ESP_2402_32,SFF_M_ESP_1502_77,transacciones|transacciones_espana_2024.csv|932,transacciones|transacciones_espana_2025.csv|1377,sergio fernandez,sergio fernandez fernandez,1982-02-03,1982-02-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,0.9231,1.0,1.0,0.5,1.0,0.9192,auto_match_supported_dob_contact
2598,4764,SFF_M_ESP_2402_32,SFF_M_ESP_1411_31,SFF_M_ESP_2402_32,SFF_M_ESP_1411_31,transacciones|transacciones_espana_2024.csv|932,transacciones|transacciones_espana_2025.csv|1431,sergio fernandez,sergio fernandez,1982-02-03,1982-02-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,0.5,1.0,0.95,auto_match_supported_dob_contact
2602,3615,PLH_F_ESP_1709_36,PLH_F_ESP_0901_82,PLH_F_ESP_1709_36,PLH_F_ESP_0901_82,transacciones|transacciones_espana_2024.csv|936,transacciones|transacciones_espana_2025.csv|282,p lopez hernandez,p lopez hernandez,1964-04-14,1964-04-14,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
3344,4981,CRM_M_ESP_1602_11,CRM_M_ESP_2610_48,CRM_M_ESP_1602_11,CRM_M_ESP_2610_48,transacciones|transacciones_espana_2025.csv|11,transacciones|transacciones_espana_2025.csv|1648,carlos rodriguez martin,carlos rodriguez martin,1996-11-24,1996-11-24,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2603,3504,CRM_M_ESP_2908_37,CRM_M_ESP_1405_71,CRM_M_ESP_2908_37,CRM_M_ESP_1405_71,transacciones|transacciones_espana_2024.csv|937,transacciones|transacciones_espana_2025.csv|171,carlos rodriguez martin,c rodriguez martin,1996-11-24,1996-11-24,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.8181,1.0,1.0,1.0,1.0,0.9272,auto_match_supported_dob_surnames
3504,4981,CRM_M_ESP_1405_71,CRM_M_ESP_2610_48,CRM_M_ESP_1405_71,CRM_M_ESP_2610_48,transacciones|transacciones_espana_2025.csv|171,transacciones|transacciones_espana_2025.csv|1648,c rodriguez martin,carlos rodriguez martin,1996-11-24,1996-11-24,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.8181,1.0,1.0,1.0,1.0,0.9272,auto_match_supported_dob_surnames
2603,4981,CRM_M_ESP_2908_37,CRM_M_ESP_2610_48,CRM_M_ESP_2908_37,CRM_M_ESP_2610_48,transacciones|transacciones_espana_2024.csv|937,transacciones|transacciones_espana_2025.csv|1648,carlos rodriguez martin,carlos rodriguez martin,1996-11-24,1996-11-24,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
3344,3504,CRM_M_ESP_1602_11,CRM_M_ESP_1405_71,CRM_M_ESP_1602_11,CRM_M_ESP_1405_71,transacciones|transacciones_espana_2025.csv|11,transacciones|transacciones_espana_2025.csv|171,carlos rodriguez martin,c rodriguez martin,1996-11-24,1996-11-24,M,M,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.8181,1.0,1.0,1.0,1.0,0.9272,auto_match_supported_dob_surnames
2603,3344,CRM_M_ESP_2908_37,CRM_M_ESP_1602_11,CRM_M_ESP_2908_37,CRM_M_ESP_1602_11,transacciones|transacciones_espana_2024.csv|937,transacciones|transacciones_espana_2025.csv|11,carlos rodriguez martin,carlos rodriguez martin,1996-11-24,1996-11-24,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2623,3365,SPD_M_ESP_0903_57,SPD_M_ESP_1909_32,SPD_M_ESP_0903_57,SPD_M_ESP_1909_32,transacciones|transacciones_espana_2024.csv|957,transacciones|transacciones_espana_2025.csv|32,sergio perez diaz,sergio perez diaz,1951-04-04,1951-04-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
2611,3365,SPD_M_ESP_0808_45,SPD_M_ESP_1909_32,SPD_M_ESP_0808_45,SPD_M_ESP_1909_32,transacciones|transacciones_espana_2024.csv|945,transacciones|transacciones_espana_2025.csv|32,sergio perez diaz,sergio perez diaz,1951-04-04,1951-04-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2611,2623,SPD_M_ESP_0808_45,SPD_M_ESP_0903_57,SPD_M_ESP_0808_45,SPD_M_ESP_0903_57,transacciones|transacciones_espana_2024.csv|945,transacciones|transacciones_espana_2024.csv|957,sergio perez diaz,sergio perez diaz,1951-04-04,1951-04-04,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2620,4873,NHJ_F_ESP_2802_54,NHJ_F_ESP_1303_40,NHJ_F_ESP_2802_54,NHJ_F_ESP_1303_40,transacciones|transacciones_espana_2024.csv|954,transacciones|transacciones_espana_2025.csv|1540,nuria hernandez jimenez,n hernandez jimenez,1946-05-13,1946-05-13,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.8531,1.0,1.0,1.0,1.0,0.9412,auto_match_supported_dob_surnames
3041,4873,NHJ_F_ESP_1907_75,NHJ_F_ESP_1303_40,NHJ_F_ESP_1907_75,NHJ_F_ESP_1303_40,transacciones|transacciones_espana_2024.csv|1375,transacciones|transacciones_espana_2025.csv|1540,nuria hernandez jimenez,n hernandez jimenez,1946-05-13,1946-05-13,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.8531,1.0,1.0,1.0,1.0,0.9412,auto_match_supported_dob_surnames
2620,3041,NHJ_F_ESP_2802_54,NHJ_F_ESP_1907_75,NHJ_F_ESP_2802_54,NHJ_F_ESP_1907_75,transacciones|transacciones_espana_2024.csv|954,transacciones|transacciones_espana_2024.csv|1375,nuria hernandez jimenez,nuria hernandez jimenez,1946-05-13,1946-05-13,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
